id_pieza	Maquina	turno	operador	lote_material	temperatura_amb	vibracion	Longitud	fuera_especificacion_longitud	Peso	fuera_especificacion_peso	Ciudad	Punto_venta	Tipo_cliente	Latitud	Longitud_geo	Fecha_entrega	oportunidades	defectos	tipo_defecto
P0267	1	Mañana	OP5	L2	20,0038653734654	3,64767670755187	9,1	0	251,2	Conforme	Bogotá	Tienda Kennedy	Tienda	4,63307040247116	-74,164275430547	2026-01-06	4	0	Sin defecto
P0268	1	Noche	OP2	L4	23,3583388381203	3,57757368689253	9,3	0	246,8	Conforme	Medellín	Cliente El Poblado	Cliente	6,20192334058341	-75,5612463338485	2026-02-16	4	0	Sin defecto
P0269	1	Tarde	OP2	L2	23,5848330447087	3,67772916810987	8,7	0	249,7	Conforme	Cali	Cliente Granada	Tienda	3,4540549946459	-76,5343399252492	2026-01-05	4	0	Sin defecto
P0270	1	Tarde	OP1	L1	28,5782126755605	3,98224954908354	8,8	0	247,9	Conforme	Bogotá	Cliente Chapinero	Tienda	4,64268662873786	-74,0604971653874	2026-03-31	4	0	Sin defecto
P0271	1	Tarde	OP5	L4	23,3066145090426	3,63319927565957	9	0	251,1	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,71067661779188	-74,0247191720604	2026-01-25	4	0	Sin defecto
P0272	1	Mañana	OP6	L2	21,1203258821928	3,49253411677016	9	0	248,4	Conforme	Cali	Punto Valle del Lili	Cliente	3,38174755355278	-76,525565630397	2026-03-06	4	0	Sin defecto
P0273	1	Tarde	OP2	L3	25,101152498639	3,33294732513485	9,2	0	249,9	Conforme	Cali	Sucursal San Fernando	Cliente	3,42854170890264	-76,5453218532007	2026-03-15	4	0	Sin defecto
P0274	1	Noche	OP4	L2	23,739291675476	3,23710740828408	8,7	0	249,6	Conforme	Cali	Cliente Granada	Tienda	3,45820818227939	-76,5171348814206	2026-02-21	4	0	Sin defecto
P0275	1	Tarde	OP1	L3	25,6934771820974	3,32680218775656	8,9	0	253,4	Conforme	Bogotá	Tienda Kennedy	Tienda	4,61765894243708	-74,1427280138097	2026-01-13	4	0	Sin defecto
P0276	1	Noche	OP6	L2	22,6559163559305	4,09838746936169	9,6	1	250	Conforme	Bogotá	Cliente Chapinero	Cliente	4,65766714651268	-74,0716060190833	2026-01-10	4	0	Sin defecto
P0277	1	Tarde	OP5	L4	23,3066145090426	3,63319927565957	9	0	248	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,71067661779188	-74,0247191720604	2026-01-25	4	0	Sin defecto
P0278	1	Noche	OP4	L2	23,739291675476	3,23710740828408	8,7	0	251,6	Conforme	Cali	Cliente Granada	Tienda	3,45820818227939	-76,5171348814206	2026-02-21	4	0	Sin defecto
P0279	1	Mañana	OP5	L2	24,4178148036391	3,67017679014851	9,8	1	250,2	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,7147023373954	-74,0291090821437	2026-03-04	4	0	Sin defecto
P0280	1	Mañana	OP5	L2	24,7910197357027	2,95493549956275	8,7	0	246,3	Conforme	Medellín	Sucursal Belén	Distribuidor	6,22056562733315	-75,5861030163731	2026-01-14	4	0	Sin defecto
P0281	1	Mañana	OP4	L3	26,1378425683505	3,90699065176176	9,2	0	249,7	Conforme	Bogotá	Tienda Kennedy	Distribuidor	4,62556845787661	-74,1448032749667	2026-03-21	4	0	Sin defecto
P0282	1	Mañana	OP1	L3	25,6748530145586	3,20957828691284	8,8	0	250,7	Conforme	Medellín	Tienda Laureles	Tienda	6,25361801163834	-75,5876634636017	2026-02-25	4	0	Sin defecto
P0283	1	Tarde	OP2	L2	23,5848330447087	3,67772916810987	8,7	0	250	Conforme	Cali	Cliente Granada	Tienda	3,4540549946459	-76,5343399252492	2026-01-05	4	0	Sin defecto
P0284	1	Tarde	OP1	L1	22,8521090087166	4,22913381604487	8,8	0	251,1	Conforme	Cali	Sucursal San Fernando	Cliente	3,41928615306942	-76,5300310976643	2026-02-11	4	0	Sin defecto
P0285	1	Noche	OP1	L1	20,5910689023885	3,22112862332444	8,7	0	251,4	Conforme	Cali	Punto Valle del Lili	Tienda	3,36351749821268	-76,5343767920432	2026-02-13	4	0	Sin defecto
P0286	1	Mañana	OP1	L3	24,4193052084189	3,65427319017128	8,8	0	250,1	Conforme	Medellín	Cliente El Poblado	Cliente	6,22215105310427	-75,5593493790806	2026-03-28	4	0	Sin defecto
P0287	1	Noche	OP1	L3	24,6412021604506	2,89281501268668	10,4	1	251,9	Conforme	Medellín	Cliente El Poblado	Cliente	6,21443228056999	-75,5540400352886	2026-03-28	4	0	Sin defecto
P0288	1	Noche	OP4	L2	25,8515411840622	2,74921473904577	8,8	0	249,7	Conforme	Cali	Punto Valle del Lili	Cliente	3,37824809672013	-76,5432623611639	2026-02-05	4	0	Sin defecto
P0289	1	Tarde	OP2	L2	24,1499990538825	3,66741807053904	9,8	1	247,2	Conforme	Bogotá	Cliente Chapinero	Cliente	4,63843497288078	-74,0666557065839	2026-02-25	4	0	Sin defecto
P0290	1	Tarde	OP4	L3	26,299556478498	4,9757063831522	9,7	1	252,2	Conforme	Cali	Sucursal San Fernando	Distribuidor	3,44489700680804	-76,5553287371228	2026-02-01	4	0	Sin defecto
P0291	1	Tarde	OP4	L3	26,299556478498	4,9757063831522	9,7	1	249,9	Conforme	Cali	Sucursal San Fernando	Distribuidor	3,44489700680804	-76,5553287371228	2026-02-01	4	0	Sin defecto
P0292	1	Mañana	OP1	L4	21,3980527327063	2,96469382758441	9	0	249,9	Conforme	Bogotá	Sucursal Usaquén	Tienda	4,6949029076118	-74,0302072122375	2026-01-25	4	0	Sin defecto
P0293	1	Mañana	OP1	L2	22,3309685310234	4,07491255529971	9,6	1	248,9	Conforme	Medellín	Sucursal Belén	Tienda	6,23920782057978	-75,612664251148	2026-01-25	4	0	Sin defecto
P0294	1	Mañana	OP1	L3	25,6748530145586	3,20957828691284	8,8	0	251,8	Conforme	Medellín	Tienda Laureles	Tienda	6,25361801163834	-75,5876634636017	2026-02-25	4	0	Sin defecto
P0295	1	Tarde	OP5	L2	23,3703353848732	3,96050869055055	9,2	0	250,7	Conforme	Medellín	Sucursal Belén	Tienda	6,23767698051119	-75,5959768725068	2026-03-12	4	0	Sin defecto
P0296	1	Tarde	OP1	L1	22,8521090087166	4,22913381604487	8,8	0	252,7	Conforme	Cali	Sucursal San Fernando	Cliente	3,41928615306942	-76,5300310976643	2026-02-11	4	0	Sin defecto
P0297	1	Mañana	OP1	L2	26,1823270785145	4,0988502412901	9,1	0	249,5	Conforme	Medellín	Tienda Laureles	Tienda	6,25500320538255	-75,604416935596	2026-02-04	4	0	Sin defecto
P0298	1	Mañana	OP2	L3	23,9490450330509	2,82797822553261	8,4	0	249	Conforme	Cali	Sucursal San Fernando	Tienda	3,43386624175096	-76,5406389726911	2026-02-27	4	0	Sin defecto
P0299	1	Tarde	OP2	L3	25,3618311647741	4,29134448923485	9,7	1	250,1	Conforme	Bogotá	Tienda Kennedy	Tienda	4,63384616737002	-74,1653633935949	2026-02-24	4	0	Sin defecto
P0300	1	Noche	OP5	L3	23,5566482849702	2,82307131156793	9,2	0	252,1	Conforme	Bogotá	Cliente Chapinero	Distribuidor	4,65619330298752	-74,0557484124716	2026-03-08	4	0	Sin defecto
P0301	1	Tarde	OP4	L3	25,3882835728928	4,62619278943523	8,9	0	249,9	Conforme	Cali	Cliente Granada	Distribuidor	3,44872109894631	-76,5324322626559	2026-02-08	4	0	Sin defecto
P0302	1	Tarde	OP5	L4	20,8282216815759	3,34835691940618	8,7	0	249,2	Conforme	Medellín	Sucursal Belén	Tienda	6,24063202933818	-75,6120143594964	2026-03-16	4	0	Sin defecto
P0303	1	Noche	OP2	L2	21,0724842407242	3,70089822809073	9,6	1	249,2	Conforme	Medellín	Sucursal Belén	Tienda	6,24047752470421	-75,6004819213015	2026-03-28	4	0	Sin defecto
P0304	1	Tarde	OP4	L3	23,530849903215	3,28874619576367	9,5	1	252	Conforme	Cali	Sucursal San Fernando	Tienda	3,42935520813772	-76,5322418212311	2026-01-28	4	0	Sin defecto
P0305	1	Tarde	OP1	L3	25,6934771820974	3,32680218775656	8,9	0	249,7	Conforme	Bogotá	Tienda Kennedy	Tienda	4,61765894243708	-74,1427280138097	2026-01-13	4	0	Sin defecto
P0306	1	Tarde	OP2	L2	23,5848330447087	3,67772916810987	8,7	0	250,2	Conforme	Cali	Cliente Granada	Tienda	3,4540549946459	-76,5343399252492	2026-01-05	4	0	Sin defecto
P0307	1	Noche	OP6	L2	22,6559163559305	4,09838746936169	9,6	1	248,9	Conforme	Bogotá	Cliente Chapinero	Cliente	4,65766714651268	-74,0716060190833	2026-01-10	4	0	Sin defecto
P0308	1	Tarde	OP5	L1	23,4124065150911	3,21345192372803	8,6	0	247,9	Conforme	Medellín	Tienda Laureles	Tienda	6,23107949995045	-75,6080988692057	2026-02-16	4	0	Sin defecto
P0309	1	Tarde	OP5	L3	24,5731423347407	3,14815046180923	8,6	0	252	Conforme	Bogotá	Sucursal Usaquén	Distribuidor	4,70356414770195	-74,029519419338	2026-03-28	4	0	Sin defecto
P0310	1	Tarde	OP5	L3	24,5731423347407	3,14815046180923	8,6	0	251,7	Conforme	Bogotá	Sucursal Usaquén	Distribuidor	4,70356414770195	-74,029519419338	2026-03-28	4	0	Sin defecto
P0311	1	Noche	OP1	L3	21,9385778906867	3,85317507213116	9,3	0	249,7	Conforme	Medellín	Tienda Laureles	Tienda	6,23094575388897	-75,6049968935021	2026-02-04	4	0	Sin defecto
P0312	1	Noche	OP2	L4	23,3583388381203	3,57757368689253	9,3	0	246,7	Conforme	Medellín	Cliente El Poblado	Cliente	6,20192334058341	-75,5612463338485	2026-02-16	4	0	Sin defecto
P0313	1	Tarde	OP5	L4	23,3066145090426	3,63319927565957	9	0	250,2	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,71067661779188	-74,0247191720604	2026-01-25	4	0	Sin defecto
P0314	1	Noche	OP2	L1	26,9419444730329	3,86172715507641	9	0	248,8	Conforme	Cali	Punto Valle del Lili	Cliente	3,37821617007889	-76,5318573556833	2026-01-17	4	0	Sin defecto
P0315	1	Tarde	OP6	L2	24,7891830950626	3,87181123139969	9,2	0	248,7	Conforme	Cali	Punto Valle del Lili	Cliente	3,38962457710346	-76,539458932196	2026-02-15	4	0	Sin defecto
P0316	1	Mañana	OP2	L2	22,6749711220034	4,46301137202267	9,5	1	251,6	Conforme	Bogotá	Sucursal Usaquén	Distribuidor	4,6933404144384	-74,0307621299903	2026-02-04	4	0	Sin defecto
P0317	1	Noche	OP1	L3	24,4394568090193	3,65426797061172	9	0	251,1	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,69098337470042	-74,0328172598485	2026-03-08	4	0	Sin defecto
P0318	1	Tarde	OP2	L2	24,1499990538825	3,66741807053904	9,8	1	249,1	Conforme	Bogotá	Cliente Chapinero	Cliente	4,63843497288078	-74,0666557065839	2026-02-25	4	0	Sin defecto
P0319	1	Mañana	OP5	L1	25,3797618252257	3,74285732664911	9,4	1	252,9	Conforme	Medellín	Tienda Laureles	Cliente	6,25351194198551	-75,5963317822649	2026-03-18	4	0	Sin defecto
P0320	1	Noche	OP2	L1	26,9419444730329	3,86172715507641	9	0	250,5	Conforme	Cali	Punto Valle del Lili	Cliente	3,37821617007889	-76,5318573556833	2026-01-17	4	0	Sin defecto
P0321	1	Noche	OP1	L3	22,0971809136177	3,3469673729202	8,8	0	253,6	Conforme	Bogotá	Sucursal Usaquén	Distribuidor	4,69896362808719	-74,0369601466957	2026-03-24	4	0	Sin defecto
P0322	1	Tarde	OP5	L4	23,3066145090426	3,63319927565957	9	0	252,9	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,71067661779188	-74,0247191720604	2026-01-25	4	0	Sin defecto
P0323	1	Tarde	OP2	L1	25,7788536685043	3,61209464537336	8,7	0	250,7	Conforme	Cali	Sucursal San Fernando	Tienda	3,42024399680058	-76,5535974869507	2026-02-28	4	0	Sin defecto
P0324	1	Tarde	OP5	L4	20,8282216815759	3,34835691940618	8,7	0	250,2	Conforme	Medellín	Sucursal Belén	Tienda	6,24063202933818	-75,6120143594964	2026-03-16	4	0	Sin defecto
P0325	1	Tarde	OP5	L2	24,3380904713055	3,67679005444998	9,3	0	247	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,7083467157227	-74,0282166105308	2026-01-24	4	0	Sin defecto
P0326	1	Tarde	OP5	L1	23,4124065150911	3,21345192372803	8,6	0	249,7	Conforme	Medellín	Tienda Laureles	Tienda	6,23107949995045	-75,6080988692057	2026-02-16	4	0	Sin defecto
P0327	1	Mañana	OP2	L4	26,4020851035572	4,69710137131607	8,7	0	252,2	Conforme	Cali	Punto Valle del Lili	Tienda	3,38195722411554	-76,5367814983443	2026-01-24	4	0	Sin defecto
P0328	1	Tarde	OP5	L3	21,3941608696728	3,48278310557997	8,8	0	251	Conforme	Medellín	Cliente El Poblado	Tienda	6,20403963851854	-75,5517410547797	2026-03-17	4	0	Sin defecto
P0329	1	Tarde	OP1	L1	28,5782126755605	3,98224954908354	8,8	0	248,9	Conforme	Bogotá	Cliente Chapinero	Tienda	4,64268662873786	-74,0604971653874	2026-03-31	4	0	Sin defecto
P0330	1	Mañana	OP2	L2	24,1401298045863	2,81417197899157	9,2	0	249,1	Conforme	Bogotá	Tienda Kennedy	Tienda	4,63719434416369	-74,144375026721	2026-03-19	4	0	Sin defecto
P0331	1	Noche	OP2	L4	28,919136020643	3,09188039065616	9,6	1	250	Conforme	Cali	Sucursal San Fernando	Cliente	3,43853623494478	-76,5484066652044	2026-01-28	4	0	Sin defecto
P0332	1	Noche	OP6	L3	25,2217627028247	3,92682613517973	8,6	0	250,6	Conforme	Cali	Sucursal San Fernando	Cliente	3,44090614278307	-76,5330488524449	2026-03-14	4	0	Sin defecto
P0333	1	Noche	OP1	L3	17,9244357047162	4,3249071708666	9,4	1	247	Conforme	Medellín	Sucursal Belén	Tienda	6,24377415201804	-75,5852204100087	2026-01-16	4	0	Sin defecto
P0334	1	Tarde	OP2	L3	25,101152498639	3,33294732513485	9,2	0	249	Conforme	Cali	Sucursal San Fernando	Cliente	3,42854170890264	-76,5453218532007	2026-03-15	4	0	Sin defecto
P0335	1	Tarde	OP5	L3	24,5731423347407	3,14815046180923	8,6	0	251,3	Conforme	Bogotá	Sucursal Usaquén	Distribuidor	4,70356414770195	-74,029519419338	2026-03-28	4	0	Sin defecto
P0336	1	Noche	OP5	L1	24,8616663444631	3,1054115468429	9	0	248,1	Conforme	Cali	Cliente Granada	Distribuidor	3,45469859226365	-76,5383886466949	2026-03-26	4	0	Sin defecto
P0337	1	Noche	OP1	L2	26,4169336400479	3,28433471087161	8,8	0	250,1	Conforme	Cali	Cliente Granada	Distribuidor	3,45621300392076	-76,5454190710844	2026-01-27	4	0	Sin defecto
P0338	1	Mañana	OP1	L3	24,4193052084189	3,65427319017128	8,8	0	252,4	Conforme	Medellín	Cliente El Poblado	Cliente	6,22215105310427	-75,5593493790806	2026-03-28	4	0	Sin defecto
P0339	1	Tarde	OP2	L2	23,5848330447087	3,67772916810987	8,7	0	251,3	Conforme	Cali	Cliente Granada	Tienda	3,4540549946459	-76,5343399252492	2026-01-05	4	0	Sin defecto
P0340	1	Tarde	OP5	L3	24,5731423347407	3,14815046180923	8,6	0	249,7	Conforme	Bogotá	Sucursal Usaquén	Distribuidor	4,70356414770195	-74,029519419338	2026-03-28	4	0	Sin defecto
P0341	1	Mañana	OP2	L3	23,9490450330509	2,82797822553261	8,4	0	251,8	Conforme	Cali	Sucursal San Fernando	Tienda	3,43386624175096	-76,5406389726911	2026-02-27	4	0	Sin defecto
P0342	1	Tarde	OP1	L1	28,5782126755605	3,98224954908354	8,8	0	248,6	Conforme	Bogotá	Cliente Chapinero	Tienda	4,64268662873786	-74,0604971653874	2026-03-31	4	0	Sin defecto
P0343	1	Tarde	OP2	L1	25,7788536685043	3,61209464537336	8,7	0	248,5	Conforme	Cali	Sucursal San Fernando	Tienda	3,42024399680058	-76,5535974869507	2026-02-28	4	0	Sin defecto
P0344	1	Tarde	OP2	L3	25,3618311647741	4,29134448923485	9,7	1	249,3	Conforme	Bogotá	Tienda Kennedy	Tienda	4,63384616737002	-74,1653633935949	2026-02-24	4	0	Sin defecto
P0345	1	Noche	OP1	L3	21,9385778906867	3,85317507213116	9,3	0	252,5	Conforme	Medellín	Tienda Laureles	Tienda	6,23094575388897	-75,6049968935021	2026-02-04	4	0	Sin defecto
P0346	1	Noche	OP1	L1	25,7728433533161	2,59965420764653	9,2	0	249,2	Conforme	Cali	Punto Valle del Lili	Tienda	3,38669403289612	-76,5247206627803	2026-03-05	4	0	Sin defecto
P0347	1	Mañana	OP3	L1	22,6472833482193	3,33445268498586	9,8	1	249,1	Conforme	Medellín	Cliente El Poblado	Tienda	6,20426158481156	-75,5702535902521	2026-03-26	4	0	Sin defecto
P0348	1	Noche	OP5	L3	23,5566482849702	2,82307131156793	9,2	0	248,8	Conforme	Bogotá	Cliente Chapinero	Distribuidor	4,65619330298752	-74,0557484124716	2026-03-08	4	0	Sin defecto
P0349	1	Noche	OP1	L3	24,6412021604506	2,89281501268668	10,4	1	251,7	Conforme	Medellín	Cliente El Poblado	Cliente	6,21443228056999	-75,5540400352886	2026-03-28	4	0	Sin defecto
P0350	1	Tarde	OP1	L4	27,2634541809611	3,63493001081816	8,7	0	249	Conforme	Cali	Cliente Granada	Distribuidor	3,46977095056549	-76,5393766439805	2026-01-28	4	0	Sin defecto
P0351	1	Mañana	OP2	L4	21,9876677065754	3,74743412374339	8,9	0	250,2	Conforme	Cali	Punto Valle del Lili	Cliente	3,36330820503812	-76,5481332471191	2026-02-23	4	0	Sin defecto
P0352	1	Mañana	OP1	L3	24,4193052084189	3,65427319017128	8,8	0	249,2	Conforme	Medellín	Cliente El Poblado	Cliente	6,22215105310427	-75,5593493790806	2026-03-28	4	0	Sin defecto
P0353	1	Noche	OP4	L2	25,1225006821885	4,35709984188329	8,9	0	249,6	Conforme	Bogotá	Tienda Kennedy	Distribuidor	4,62649355579615	-74,1491795895331	2026-01-15	4	0	Sin defecto
P0354	1	Mañana	OP4	L1	23,6139191636684	3,64452718434681	9,3	0	251,4	Conforme	Medellín	Sucursal Belén	Tienda	6,22001252325661	-75,607579052341	2026-01-20	4	0	Sin defecto
P0355	1	Noche	OP1	L3	24,6412021604506	2,89281501268668	10,4	1	250,5	Conforme	Medellín	Cliente El Poblado	Cliente	6,21443228056999	-75,5540400352886	2026-03-28	4	0	Sin defecto
P0356	1	Noche	OP1	L3	17,9244357047162	4,3249071708666	9,4	1	249,4	Conforme	Medellín	Sucursal Belén	Tienda	6,24377415201804	-75,5852204100087	2026-01-16	4	0	Sin defecto
P0357	1	Tarde	OP5	L4	23,3066145090426	3,63319927565957	9	0	249,2	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,71067661779188	-74,0247191720604	2026-01-25	4	0	Sin defecto
P0358	1	Tarde	OP4	L3	26,299556478498	4,9757063831522	9,7	1	249,2	Conforme	Cali	Sucursal San Fernando	Distribuidor	3,44489700680804	-76,5553287371228	2026-02-01	4	0	Sin defecto
P0359	1	Mañana	OP4	L1	23,6139191636684	3,64452718434681	9,3	0	250,3	Conforme	Medellín	Sucursal Belén	Tienda	6,22001252325661	-75,607579052341	2026-01-20	4	0	Sin defecto
P0360	1	Noche	OP5	L2	26,271781177783	3,85973199264421	8,5	0	248,6	Conforme	Bogotá	Tienda Kennedy	Cliente	4,62206338375788	-74,1513369299042	2026-02-10	4	0	Sin defecto
P0361	1	Mañana	OP5	L1	26,6336113625869	4,02356929911897	9	0	250,7	Conforme	Cali	Punto Valle del Lili	Cliente	3,38351198608689	-76,5376299270165	2026-01-08	4	0	Sin defecto
P0362	1	Noche	OP4	L2	23,739291675476	3,23710740828408	8,7	0	248,4	Conforme	Cali	Cliente Granada	Tienda	3,45820818227939	-76,5171348814206	2026-02-21	4	0	Sin defecto
P0363	1	Tarde	OP2	L4	23,4162525681425	3,38134355005705	8,9	0	248,8	Conforme	Bogotá	Tienda Kennedy	Tienda	4,62193291622894	-74,1463238260326	2026-03-18	4	0	Sin defecto
P0364	1	Mañana	OP6	L4	26,0290564993766	4,02289537183984	8,6	0	249,1	Conforme	Bogotá	Tienda Kennedy	Tienda	4,63151438553333	-74,1683949947347	2026-01-13	4	0	Sin defecto
P0365	1	Mañana	OP5	L1	23,911025032522	3,53233976884691	9,2	0	253,7	Conforme	Medellín	Tienda Laureles	Tienda	6,25416323322644	-75,6087356699312	2026-03-11	4	0	Sin defecto
P0366	1	Mañana	OP5	L2	20,2948494006362	3,43319004886024	9,2	0	250,8	Conforme	Bogotá	Sucursal Usaquén	Distribuidor	4,71724177425448	-74,0212519938041	2026-02-04	4	0	Sin defecto
P0367	1	Mañana	OP5	L1	26,6336113625869	4,02356929911897	9	0	250,8	Conforme	Cali	Punto Valle del Lili	Cliente	3,38351198608689	-76,5376299270165	2026-01-08	4	0	Sin defecto
P0368	1	Noche	OP5	L3	26,435827024891	3,84085249198796	9,6	1	249,4	Conforme	Bogotá	Cliente Chapinero	Cliente	4,64183636090849	-74,055841638653	2026-01-30	4	0	Sin defecto
P0369	1	Mañana	OP1	L3	24,4930056090862	4,14242840142297	8,9	0	249,1	Conforme	Cali	Cliente Granada	Cliente	3,46101110984562	-76,5266232999629	2026-02-03	4	0	Sin defecto
P0370	1	Tarde	OP1	L1	22,8521090087166	4,22913381604487	8,8	0	253,6	Conforme	Cali	Sucursal San Fernando	Cliente	3,41928615306942	-76,5300310976643	2026-02-11	4	0	Sin defecto
P0371	1	Mañana	OP1	L1	22,7141258736616	3,23792682999667	9,2	0	248,5	Conforme	Bogotá	Cliente Chapinero	Cliente	4,63607593544889	-74,0726178024429	2026-02-18	4	0	Sin defecto
P0372	1	Mañana	OP5	L1	25,3797618252257	3,74285732664911	9,4	1	249,8	Conforme	Medellín	Tienda Laureles	Cliente	6,25351194198551	-75,5963317822649	2026-03-18	4	0	Sin defecto
P0373	1	Mañana	OP1	L4	22,5637485593622	3,39172772553004	8,7	0	250,9	Conforme	Bogotá	Cliente Chapinero	Distribuidor	4,63634934084387	-74,0555159858031	2026-02-08	4	0	Sin defecto
P0374	1	Tarde	OP5	L3	21,3941608696728	3,48278310557997	8,8	0	252,5	Conforme	Medellín	Cliente El Poblado	Tienda	6,20403963851854	-75,5517410547797	2026-03-17	4	0	Sin defecto
P0375	1	Tarde	OP2	L1	23,2322998160525	3,31000338148807	8,9	0	249,2	Conforme	Cali	Punto Valle del Lili	Distribuidor	3,38984314200403	-76,5407925635103	2026-03-28	4	0	Sin defecto
P0376	1	Tarde	OP3	L2	23,0561748134394	3,50171576754098	8,9	0	249,1	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,70192049880465	-74,0459056652346	2026-01-26	4	0	Sin defecto
P0377	1	Noche	OP2	L2	21,0724842407242	3,70089822809073	9,6	1	248,6	Conforme	Medellín	Sucursal Belén	Tienda	6,24047752470421	-75,6004819213015	2026-03-28	4	0	Sin defecto
P0378	1	Noche	OP2	L1	21,6523955630527	3,97949581432956	9,2	0	250,8	Conforme	Cali	Punto Valle del Lili	Distribuidor	3,38312548966547	-76,5504109666792	2026-01-16	4	0	Sin defecto
P0379	1	Tarde	OP5	L4	23,3066145090426	3,63319927565957	9	0	249,8	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,71067661779188	-74,0247191720604	2026-01-25	4	0	Sin defecto
P0380	1	Mañana	OP5	L1	26,3576304086957	3,74805667498652	9	0	248,3	Conforme	Cali	Punto Valle del Lili	Distribuidor	3,36534735177346	-76,5404416072594	2026-02-21	4	0	Sin defecto
P0381	1	Mañana	OP1	L1	22,7141258736616	3,23792682999667	9,2	0	248,8	Conforme	Bogotá	Cliente Chapinero	Cliente	4,63607593544889	-74,0726178024429	2026-02-18	4	0	Sin defecto
P0382	1	Mañana	OP5	L4	22,3244647876154	3,62399709155638	9,5	1	247,2	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,70995122976555	-74,0216633406336	2026-03-25	4	0	Sin defecto
P0383	1	Mañana	OP3	L2	25,7455860071244	3,68806933820887	9,2	0	251,2	Conforme	Medellín	Sucursal Belén	Cliente	6,22542792197028	-75,5846891043846	2026-03-17	4	0	Sin defecto
P0384	1	Tarde	OP2	L3	25,3618311647741	4,29134448923485	9,7	1	250,3	Conforme	Bogotá	Tienda Kennedy	Tienda	4,63384616737002	-74,1653633935949	2026-02-24	4	0	Sin defecto
P0385	1	Noche	OP4	L2	22,3433540809422	3,37835723938962	9	0	250,3	Conforme	Cali	Cliente Granada	Tienda	3,4716284463577	-76,5391359639592	2026-03-30	4	0	Sin defecto
P0386	1	Noche	OP5	L3	26,4325004770419	3,09373644737401	9,5	1	248,4	Conforme	Bogotá	Tienda Kennedy	Tienda	4,62731097709835	-74,1625401437342	2026-02-12	4	0	Sin defecto
P0387	1	Mañana	OP6	L4	26,0290564993766	4,02289537183984	8,6	0	250,6	Conforme	Bogotá	Tienda Kennedy	Tienda	4,63151438553333	-74,1683949947347	2026-01-13	4	0	Sin defecto
P0388	1	Tarde	OP2	L1	21,8763037100036	3,33676331131965	9,6	1	249,6	Conforme	Cali	Sucursal San Fernando	Cliente	3,42610565217417	-76,5400679770022	2026-03-09	4	0	Sin defecto
P0389	1	Mañana	OP5	L2	24,4178148036391	3,67017679014851	9,8	1	252,5	Conforme	Bogotá	Sucursal Usaquén	Cliente	4,7147023373954	-74,0291090821437	2026-03-04	4	0	Sin defecto
P0390	1	Mañana	OP1	L1	22,7141258736616	3,23792682999667	9,2	0	250,5	Conforme	Bogotá	Cliente Chapinero	Cliente	4,63607593544889	-74,0726178024429	2026-02-18	4	0	Sin defecto
P0391	1	Noche	OP2	L2	21,0724842407242	3,70089822809073	9,6	1	246,2	Conforme	Medellín	Sucursal Belén	Tienda	6,24047752470421	-75,6004819213015	2026-03-28	4	0	Sin defecto
P0392	1	Tarde	OP4	L3	23,530849903215	3,28874619576367	9,5	1	251,5	Conforme	Cali	Sucursal San Fernando	Tienda	3,42935520813772	-76,5322418212311	2026-01-28	4	0	Sin defecto
P0393	1	Mañana	OP5	L4	23,2603775290599	3,75518247105239	9,6	1	250,1	Conforme	Bogotá	Tienda Kennedy	Cliente	4,62664141322467	-74,1602669204784	2026-03-20	4	0	Sin defecto
P0394	1	Tarde	OP2	L2	21,9129481053044	3,62488497572532	9,1	0	248,6	Conforme	Cali	Punto Valle del Lili	Cliente	3,38132822745182	-76,5289066060253	2026-01-02	4	0	Sin defecto
P0395	1	Noche	OP6	L1	19,8224541124482	3,28711727857772	8,7	0	250,2	Conforme	Cali	Cliente Granada	Distribuidor	3,46779997444237	-76,5392853761051	2026-03-27	4	0	Sin defecto
P0396	1	Tarde	OP2	L2	23,5848330447087	3,67772916810987	8,7	0	250,1	Conforme	Cali	Cliente Granada	Tienda	3,4540549946459	-76,5343399252492	2026-01-05	4	0	Sin defecto
P0397	1	Tarde	OP5	L3	21,2604484782747	3,67746499305847	9,3	0	251,7	Conforme	Medellín	Tienda Laureles	Distribuidor	6,25718043237068	-75,5909639611685	2026-02-13	4	0	Sin defecto
P0398	1	Noche	OP5	L3	23,5566482849702	2,82307131156793	9,2	0	251,9	Conforme	Bogotá	Cliente Chapinero	Distribuidor	4,65619330298752	-74,0557484124716	2026-03-08	4	0	Sin defecto
P0399	1	Noche	OP3	L2	26,7710909371635	4,01137013425543	9	0	251,8	Conforme	Bogotá	Cliente Chapinero	Tienda	4,6374311706367	-74,0546827610581	2026-02-07	4	0	Sin defecto
P0400	1	Mañana	OP2	L2	24,1401298045863	2,81417197899157	9,2	0	248,8	Conforme	Bogotá	Tienda Kennedy	Tienda	4,63719434416369	-74,144375026721	2026-03-19	4	0	Sin defecto
